JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460006.505787,8.810,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.233,Z,18.242,19.556,,ASAS J060415+1245.9,VVS,STD,,,,
2460006.505938,8.816,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.233,Z,18.220,19.559,,ASAS J060415+1245.9,VVS,STD,,,,
2460006.506123,10.253,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.233,Z,17.892,18.585,,ASAS J060415+1245.9,VVS,STD,,,,
2460006.506273,10.220,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.233,Z,17.891,18.580,,ASAS J060415+1245.9,VVS,STD,,,,
2460006.506516,11.401,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.233,Z,18.598,18.631,,ASAS J060415+1245.9,VVS,STD,,,,
2460006.506782,11.376,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.233,Z,18.571,18.573,,ASAS J060415+1245.9,VVS,STD,,,,
2460007.504954,8.795,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.234,Z,18.255,19.580,,ASAS J060415+1245.9,VVS,STD,,,,
2460007.505104,8.780,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.234,Z,18.257,19.582,,ASAS J060415+1245.9,VVS,STD,,,,
2460007.505289,10.183,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.234,Z,17.891,18.564,,ASAS J060415+1245.9,VVS,STD,,,,
2460007.505440,10.195,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.234,Z,17.898,18.578,,ASAS J060415+1245.9,VVS,STD,,,,
2460007.505683,11.334,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.234,Z,18.576,18.573,,ASAS J060415+1245.9,VVS,STD,,,,
2460007.505949,11.350,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.234,Z,18.583,18.579,,ASAS J060415+1245.9,VVS,STD,,,,
2460008.504329,8.746,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.235,Z,18.211,19.552,,ASAS J060415+1245.9,VVS,STD,,,,
2460008.504491,8.739,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.235,Z,18.229,19.552,,ASAS J060415+1245.9,VVS,STD,,,,
2460008.504664,10.131,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.235,Z,17.892,18.569,,ASAS J060415+1245.9,VVS,STD,,,,
2460008.504826,10.137,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.235,Z,17.872,18.553,,ASAS J060415+1245.9,VVS,STD,,,,
2460008.505069,11.262,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.236,Z,18.560,18.560,,ASAS J060415+1245.9,VVS,STD,,,,
2460008.505336,11.301,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.236,Z,18.542,18.549,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.504167,8.730,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.237,Z,18.249,19.597,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.504317,8.695,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.237,Z,18.253,19.561,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.504502,10.079,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.237,Z,17.905,18.560,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.504664,10.109,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.237,Z,17.955,18.658,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.504907,11.219,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.238,Z,18.596,18.610,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.505174,11.221,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.238,Z,18.606,18.616,,ASAS J060415+1245.9,VVS,STD,,,,
2460009.50909,10.071,0.1,,V,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.452,11.112,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460009.50909,9.378,0.1,,R,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,9.879,10.854,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460009.50909,8.711,0.1,,I,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,9.345,10.609,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460010.503171,8.667,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.238,Z,18.368,19.743,,ASAS J060415+1245.9,VVS,STD,,,,
2460010.503333,8.680,0.008,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.239,Z,18.404,19.742,,ASAS J060415+1245.9,VVS,STD,,,,
2460010.503519,10.034,0.007,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.239,Z,18.063,18.739,,ASAS J060415+1245.9,VVS,STD,,,,
2460010.503669,10.035,0.007,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.239,Z,18.065,18.750,,ASAS J060415+1245.9,VVS,STD,,,,
2460010.503912,11.155,0.011,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.239,Z,18.748,18.772,,ASAS J060415+1245.9,VVS,STD,,,,
2460010.504178,11.160,0.011,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.239,Z,18.749,18.759,,ASAS J060415+1245.9,VVS,STD,,,,
2460011.502720,8.651,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.241,Z,18.251,19.581,,ASAS J060415+1245.9,VVS,STD,,,,
2460011.502870,8.650,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.241,Z,18.240,19.570,,ASAS J060415+1245.9,VVS,STD,,,,
2460011.503056,10.032,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.241,Z,17.911,18.601,,ASAS J060415+1245.9,VVS,STD,,,,
2460011.503206,10.031,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.241,Z,17.905,18.575,,ASAS J060415+1245.9,VVS,STD,,,,
2460011.503449,11.169,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.241,Z,18.610,18.636,,ASAS J060415+1245.9,VVS,STD,,,,
2460011.503715,11.160,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.242,Z,18.602,18.623,,ASAS J060415+1245.9,VVS,STD,,,,
2460012.501748,8.683,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.243,Z,18.189,19.549,,ASAS J060415+1245.9,VVS,STD,,,,
2460012.501898,8.674,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.243,Z,18.181,19.529,,ASAS J060415+1245.9,VVS,STD,,,,
2460012.502083,10.050,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.243,Z,17.852,18.526,,ASAS J060415+1245.9,VVS,STD,,,,
2460012.502234,10.032,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.243,Z,17.848,18.507,,ASAS J060415+1245.9,VVS,STD,,,,
2460012.502477,11.159,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.243,Z,18.529,18.543,,ASAS J060415+1245.9,VVS,STD,,,,
2460012.502743,11.171,0.008,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.244,Z,18.532,18.535,,ASAS J060415+1245.9,VVS,STD,,,,
2460013.504525,8.683,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.250,Z,18.329,19.708,,ASAS J060415+1245.9,VVS,STD,,,,
2460013.504676,8.696,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.250,Z,18.289,19.644,,ASAS J060415+1245.9,VVS,STD,,,,
2460013.504861,10.062,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.250,Z,17.945,18.622,,ASAS J060415+1245.9,VVS,STD,,,,
2460013.505012,10.047,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.250,Z,17.933,18.612,,ASAS J060415+1245.9,VVS,STD,,,,
2460013.505255,11.215,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.251,Z,18.647,18.677,,ASAS J060415+1245.9,VVS,STD,,,,
2460013.505521,11.197,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.251,Z,18.647,18.656,,ASAS J060415+1245.9,VVS,STD,,,,
2460015.512419,8.720,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.274,Z,18.227,19.559,,ASAS J060415+1245.9,VVS,STD,,,,
2460015.512569,8.717,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.275,Z,18.220,19.545,,ASAS J060415+1245.9,VVS,STD,,,,
2460015.512755,10.132,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.275,Z,17.887,18.607,,ASAS J060415+1245.9,VVS,STD,,,,
2460015.512905,10.138,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.276,Z,17.894,18.587,,ASAS J060415+1245.9,VVS,STD,,,,
2460015.513148,11.282,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.276,Z,18.610,18.657,,ASAS J060415+1245.9,VVS,STD,,,,
2460015.513414,11.306,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.277,Z,18.576,18.632,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.552708,8.777,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.441,Z,18.259,19.593,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.552859,8.773,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.442,Z,18.255,19.616,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.553044,10.180,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.443,Z,17.954,18.663,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.553194,10.186,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.444,Z,17.948,18.650,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.553438,11.321,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.446,Z,18.668,18.690,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.553704,11.336,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.447,Z,18.667,18.696,,ASAS J060415+1245.9,VVS,STD,,,,
2460016.64928,10.158,0.1,,V,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.452,11.112,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460016.65012,9.455,0.1,,R,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,9.879,10.854,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460016.65096,8.763,0.1,,I,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,9.345,10.609,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460017.498368,8.844,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.257,Z,18.299,19.636,,ASAS J060415+1245.9,VVS,STD,,,,
2460017.498530,8.811,0.007,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.258,Z,18.288,19.631,,ASAS J060415+1245.9,VVS,STD,,,,
2460017.498715,10.233,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.258,Z,18.002,18.682,,ASAS J060415+1245.9,VVS,STD,,,,
2460017.498866,10.236,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.258,Z,18.010,18.700,,ASAS J060415+1245.9,VVS,STD,,,,
2460017.499109,11.386,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.259,Z,18.722,18.718,,ASAS J060415+1245.9,VVS,STD,,,,
2460017.499375,11.418,0.010,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.259,Z,18.691,18.722,,ASAS J060415+1245.9,VVS,STD,,,,
2460022.495394,8.949,0.006,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.279,Z,18.006,19.372,,ASAS J060415+1245.9,VVS,STD,,,,
2460022.495544,8.927,0.006,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.280,Z,18.018,19.366,,ASAS J060415+1245.9,VVS,STD,,,,
2460022.495729,10.378,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.280,Z,17.717,18.386,,ASAS J060415+1245.9,VVS,STD,,,,
2460022.495891,10.391,0.006,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.280,Z,17.692,18.392,,ASAS J060415+1245.9,VVS,STD,,,,
2460022.496134,11.556,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.281,Z,18.439,18.432,,ASAS J060415+1245.9,VVS,STD,,,,
2460022.496400,11.567,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.282,Z,18.418,18.449,,ASAS J060415+1245.9,VVS,STD,,,,
2460023.500868,8.935,0.006,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.301,Z,17.855,19.186,,ASAS J060415+1245.9,VVS,STD,,,,
2460023.501030,8.943,0.006,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.302,Z,17.875,19.230,,ASAS J060415+1245.9,VVS,STD,,,,
2460023.501204,10.383,0.005,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.302,Z,17.567,18.230,,ASAS J060415+1245.9,VVS,STD,,,,
2460023.501366,10.384,0.005,,V,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 10.452  K = 11.112,0,1.303,Z,17.570,18.263,,ASAS J060415+1245.9,VVS,STD,,,,
2460023.501609,11.584,0.009,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.303,Z,18.303,18.342,,ASAS J060415+1245.9,VVS,STD,,,,
2460023.501875,11.547,0.008,,B,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C = 11.495  K = 11.510,0,1.304,Z,18.297,18.319,,ASAS J060415+1245.9,VVS,STD,,,,
2460024.5222,10.353,0.1,,V,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,10.452,11.112,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460024.5222,9.629,0.1,,R,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,9.879,10.854,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460024.5222,8.906,0.1,,I,BVS,,105,111,X28357E,"""Remotely taken image through Abbey Ridge Observatory, Halifax (Canada)""",0,,Z,9.345,10.609,,ASAS J060415+1245.9,AAVSO,STD,,,,
2460028.49503,8.798,0.006,,I,HMB,,000-BPM-314,000-BPM-315,X28356ID,STANDARD MAG: C =  9.345  K = 10.609,0,1.327,Z,17.814,19.174,,ASAS J060415+1245.9,VVS,STD,,,,
